tconst	ordering	nconst	category	job	characters
tt0211938	2	nm0001556	actor		"[""Edgar Clenteen""]"
tt0211938	3	nm0665123	actor		"[""Jaster""]"
tt0211938	4	nm0006535	actor		"[""Bristol""]"
tt0211938	5	nm0298807	director		
tt0211938	6	nm0770650	writer	written by	
tt0211938	8	nm0006904	writer	written by	
tt0212219	10	nm0537642	actor		"[""Hortensia""]"
tt0212219	1	nm0526019	actor		"[""León""]"
tt0212219	2	nm0554830	actor		"[""Don Manuel""]"
tt0212219	4	nm0785498	actor		"[""Rogelio""]"
tt0212219	6	nm0523880	writer		
tt0212219	8	nm0600039	producer	producer	
tt0212292	8	nm0003021	editor		
tt0212311	1	nm0000849	actor		"[""Alberto""]"
tt0212311	2	nm0273464	actor		"[""Miguel""]"
tt0212311	3	nm0761103	actor		"[""Claudio""]"
tt0212311	4	nm0022764	actor		"[""Pablo""]"
tt0212311	5	nm0057819	director		
tt0212311	7	nm0708620	producer	producer	
tt0212346	10	nm0004088	cinematographer	director of photography	
tt0212346	1	nm0000113	actor		"[""Gracie Hart""]"
tt0212346	2	nm0000323	actor		"[""Victor Melling""]"
tt0212346	3	nm0000973	actor		"[""Eric Matthews""]"
tt0212346	4	nm0000298	actor		"[""Kathy Morningside""]"
tt0212346	5	nm0677953	director		
tt0212346	6	nm0492909	writer	written by	
tt0212346	9	nm0790481	composer		
tt0212380	10	nm0236462	composer		
tt0212380	1	nm0000614	actor		"[""Phil Allen""]"
tt0212380	2	nm0001670	actor		"[""Shelley Allen""]"
tt0212380	3	nm0341737	actor		"[""Sandra""]"
tt0212380	4	nm0000337	actor		"[""Christina Robertson""]"
tt0212380	5	nm0106456	director		
tt0212380	6	nm0064479	writer		
tt0212720	10	nm0002354	composer		
tt0212720	1	nm0005286	actor		"[""David""]"
tt0212720	2	nm0000179	actor		"[""Gigolo Joe""]"
tt0212720	3	nm0640323	actor		"[""Monica Swinton""]"
tt0212720	4	nm0730168	actor		"[""Henry Swinton""]"
tt0212720	5	nm0000229	director		
tt0212720	6	nm0000735	writer	"short story ""Supertoys Last All Summer Long"""	
tt0212720	9	nm0005086	producer	producer	
tt0212742	10	nm0006129	composer		
tt0212742	1	nm0000662	actor		"[""Mickey Hayden""]"
tt0212742	2	nm0001089	actor		"[""Harvey""]"
tt0212742	3	nm0908116	actor		"[""Dr. Vera Swann""]"
tt0212742	4	nm0399839	actor		"[""John Hatter""]"
tt0212742	5	nm0546159	director		
tt0212742	8	nm0660712	producer	producer	
tt0212772	1	nm0001655	actor		"[""Poinsettia""]"
tt0212772	2	nm0000469	actor		"[""Fish""]"
tt0212772	3	nm0452288	actor		"[""Mrs. Muldroone""]"
tt0212772	4	nm0382975	actor		"[""New York City Minister""]"
tt0212772	5	nm0122344	director		
tt0212772	6	nm0935194	writer	written by	
tt0212772	8	nm0375370	producer	producer	
tt0212772	9	nm0492600	producer	producer	
tt0212872	1	nm0000489	actor		"[""Walter Strauss""]"
tt0212872	2	nm0002066	actor		"[""Karl Holbach""]"
tt0212872	3	nm0000434	actor		"[""Peter Froehlich""]"
tt0212872	5	nm0001238	director		
tt0212872	9	nm0099326	cinematographer		
tt0212936	2	nm0413168	actor		"[""Wace""]"
tt0212985	10	nm0776646	producer	producer	
tt0212985	1	nm0000164	actor		"[""Hannibal Lecter""]"
tt0212985	2	nm0000194	actor		"[""Clarice Starling""]"
tt0212985	3	nm0000198	actor		"[""Mason Verger""]"
tt0212985	4	nm0000501	actor		"[""Paul Krendler""]"
tt0212985	5	nm0000631	director		
tt0212985	6	nm0365383	writer	based upon the novel by	
tt0212985	7	nm0000519	writer	screenplay by	
tt0212985	8	nm0001873	writer	screenplay by	
tt0213149	1	nm0000255	actor		"[""Rafe McCawley""]"
tt0213149	2	nm0000295	actor		"[""Evelyn Johnson""]"
tt0213149	3	nm0001326	actor		"[""Danny Walker""]"
tt0213149	4	nm0005406	actor		"[""Billy""]"
tt0213149	5	nm0000881	director		
tt0213149	6	nm0908824	writer	written by	
tt0213149	7	nm0000988	producer	producer	
tt0213149	8	nm0001877	composer		
tt0213149	9	nm0006701	cinematographer	director of photography	
tt0213203	1	nm0004815	actor		"[""Chuckie Finster""]"
tt0213203	2	nm0197354	actor		"[""Tommy Pickles""]"
tt0213203	3	nm0153719	actor		"[""Angelica Pickles""]"
tt0213203	4	nm0152839	actor		"[""Dil Pickles""]"
tt0213203	5	nm0075010	director		
tt0213561	10	nm0115956	cinematographer	director of photography	
tt0213561	1	nm0602941	actor		"[""Christie""]"
tt0213561	2	nm0836146	actor		"[""Headlam""]"
tt0213561	3	nm0038918	actor		"[""Carol""]"
tt0213561	4	nm0768641	actor		"[""Leonardo da Vinci""]"
tt0213561	5	nm0862692	director		
tt0213561	7	nm0424550	writer	based on the novel by	
tt0213561	8	nm0440413	producer	producer	
tt0213561	9	nm0354266	composer	composer	
tt0213690	10	nm0005617	cinematographer		
tt0213690	1	nm0348186	actor		"[""Kimberly Stevenson""]"
tt0213690	2	nm0768815	actor		"[""Michael Brandeis""]"
tt0213690	3	nm0855728	actor		"[""Justin Stevenson""]"
tt0213690	4	nm0382063	actor		"[""Robert Stevenson""]"
tt0213690	7	nm0122841	producer	producer	
tt0213690	9	nm0002282	composer		
tt0213753	1	nm0997284	actor		"[""Raja""]"
tt0213753	2	nm0007114	actor		"[""Roja""]"
tt0213753	3	nm0621937	actor		"[""Dean Ramachandra""]"
tt0213753	4	nm1129966	actor		"[""Professor Romeo""]"
tt0213753	7	nm0006246	composer		
tt0213753	8	nm0820269	cinematographer		
tt0213753	9	nm0542478	actor		"[""Manivannan""]"
tt0213775	10	nm0219939	actor		"[""Minister Virbhadra Singh""]"
tt0213775	1	nm0000821	actor		"[""Col. Balbir Singh Sodi, aka Devraj Hathoda"",""Dada Bhai""]"
tt0213775	2	nm0007113	actor		"[""Maj. Ajit Arya""]"
tt0213775	3	nm0007102	actor		"[""Insp. Kiran Patekar""]"
tt0213775	4	nm0419685	actor		"[""Amrita Sodi""]"
tt0213775	5	nm0474837	director		
tt0213775	8	nm0222143	actor		"[""Monty""]"
tt0213775	9	nm0422586	actor		"[""Sweety""]"
tt0213790	1	nm0005218	actor		"[""Leon Phelps""]"
tt0213790	2	nm0663854	actor		"[""Julie Simmons""]"
tt0213790	3	nm0001850	actor		"[""Lester""]"
tt0213790	4	nm0936762	actor		"[""Scrap Iron""]"
tt0213790	5	nm0399737	director		
tt0213790	8	nm0584427	producer	producer	
tt0213790	9	nm0588883	composer		
tt0213890	1	nm0000821	actor		"[""Principal Narayan Shankar""]"
tt0213890	2	nm0451321	actor		"[""Raj Aryan Malhotra""]"
tt0213890	3	nm0159167	actor		"[""Vicky""]"
tt0213890	4	nm0361407	actor		"[""Sameer""]"
tt0213890	5	nm0159147	director		
tt0213890	6	nm0007181	producer	producer	
tt0214178	1	nm0000821	actor		"[""Bhanupratap Singh"",""Heera Singh""]"
tt0214178	2	nm0815897	actor		"[""Radha Heera Singh""]"
tt0214178	3	nm0419707	actor		"[""Sharda""]"
tt0214178	4	nm0728262	actor		"[""Deshraj Thakur"",""Kevda Thakur""]"
tt0214178	5	nm0004466	director		
tt0214178	7	nm1417315	writer	story	
tt0214277	1	nm0000546	actor		"[""Bartender""]"
tt0214277	2	nm0001445	actor		"[""Mr. White""]"
tt0214277	3	nm0001262	actor		"[""Gino Minetti""]"
tt0214277	4	nm0000281	actor		"[""Paulie Minetti""]"
tt0214277	5	nm0899854	director		
tt0214730	1	nm0000437	actor		"[""Narrator""]"
tt0214730	5	nm0542951	director		
tt0214730	8	nm0294353	cinematographer		
tt0215129	10	nm0410419	cinematographer		
tt0215129	1	nm0005227	actor		"[""Josh""]"
tt0215129	2	nm0005405	actor		"[""E. L.""]"
tt0215129	3	nm0005442	actor		"[""Beth""]"
tt0215129	4	nm0182455	actor		"[""Rubin""]"
tt0215129	5	nm0680846	director		
tt0215129	6	nm0035905	writer	written by	
tt0215129	8	nm0575817	producer	producer	
tt0215139	1	nm0915989	actor		"[""Harvey""]"
tt0215139	3	nm0920992	actor		"[""Ethan""]"
tt0215139	5	nm0443613	director		
tt0215139	9	nm0534094	editor		
tt0215516	10	nm0881703	producer	producer	
tt0215516	1	nm0000240	actor		"[""Billy Raedeen""]"
tt0215516	2	nm0000198	actor		"[""Buford Dill""]"
tt0215516	3	nm0593664	actor		"[""Shauna Louise""]"
tt0215516	4	nm0005460	actor		"[""Estelle""]"
tt0215516	5	nm0783544	director		
tt0215516	6	nm0203246	producer	producer	
tt0215545	1	nm0001834	actor		"[""Pierre Delacroix""]"
tt0215545	2	nm0323174	actor		"[""Manray"",""Mantan""]"
tt0215545	3	nm0000586	actor		"[""Sloan Hopkins""]"
tt0215545	4	nm0001650	actor		"[""Dunwitty""]"
tt0215545	5	nm0000490	director		
tt0215545	6	nm0453091	producer	producer	
tt0215545	7	nm0005966	composer		
tt0215545	8	nm0475578	cinematographer		
tt0215865	10	nm0568974	cinematographer		
tt0215865	1	nm0372316	actor		"[""The Old Man""]"
tt0215865	2	nm0001653	actor		"[""P.J.""]"
tt0215865	3	nm0185354	actor		"[""Francie""]"
tt0215865	4	nm0448204	actor		"[""Maggie""]"
tt0215865	5	nm0115557	director		
tt0215865	7	nm0701481	writer	novel	
tt0216216	10	nm0704909	composer		
tt0216216	1	nm0000216	actor		"[""Adam Gibson""]"
tt0216216	2	nm0001650	actor		"[""Hank Morgan""]"
tt0216216	3	nm0001282	actor		"[""Michael Drucker""]"
tt0216216	4	nm0740264	actor		"[""Robert Marshall""]"
tt0216216	5	nm0006854	director		
tt0216216	6	nm0926727	writer	written by	
tt0216216	7	nm0926729	writer	written by	
tt0216216	8	nm0205727	producer	producer	
tt0216216	9	nm0005219	producer	producer	
tt0216279	1	nm0322407	actor		"[""Harry McKee""]"
tt0216279	2	nm0000372	actor		"[""Ruth McKee""]"
tt0216279	3	nm0626362	actor		"[""Walter Adair""]"
tt0216279	4	nm0001160	actor		"[""J.J. MacMahon""]"
tt0216279	5	nm0523276	director		
tt0216279	6	nm0060792	writer	screenplay	
tt0216279	7	nm0096435	producer	producer	
tt0216279	8	nm0178340	producer	producer	
tt0216279	9	nm0325050	composer		
tt0216386	1	nm0845209	actor		"[""Cayetana 'Duquesa de Alba'""]"
tt0216386	2	nm0004851	actor		"[""Pepita Tudó 'La Maja'""]"
tt0216386	3	nm0003244	actor		"[""Don Manuel de Godoy 'Príncipe de La Paz'""]"
tt0216386	4	nm0675751	actor		"[""Don Francisco de Goya y Lucientes""]"
tt0216386	5	nm0000940	director		
tt0216386	7	nm0072306	writer	additional dialogue	
tt0216386	8	nm0488613	writer	novel	
tt0216523	1	nm0524217	actor		"[""Aurélien""]"
tt0216523	2	nm0110507	actor		"[""Jeanne""]"
tt0216523	3	nm0231319	actor		"[""Geneviève""]"
tt0216523	4	nm0246362	actor		"[""Antoine""]"
tt0216523	5	nm0674751	director		
tt0216523	7	nm0104418	producer	producer	
tt0216523	8	nm0005948	composer		
tt0216707	1	nm0222426	actor		"[""Anand Kishore""]"
tt0216707	2	nm0154274	actor		"[""Kavita Kishore""]"
tt0216707	3	nm0004418	actor		"[""Nandita Rai""]"
tt0216707	4	nm0802103	actor		"[""Som Dutt""]"
tt0216707	5	nm0422552	director		
tt0216799	10	nm0006020	composer		
tt0216799	1	nm0000510	actor		"[""Sarah Lloyd""]"
tt0216799	2	nm0031229	actor		"[""Cesar Lloyd""]"
tt0216799	3	nm0000480	actor		"[""Yeager Pollack""]"
tt0216799	4	nm0322407	actor		"[""Marc Stevenson""]"
tt0216799	5	nm0159402	director		
tt0216799	7	nm0494558	writer	screenplay	
tt0216817	1	nm0046894	actor		"[""Vivek Chaturvedi""]"
tt0216817	2	nm0006795	actor		"[""Prem Chaturvedi""]"
tt0216817	3	nm0451307	actor		"[""Vinod Chaturvedi""]"
tt0216817	4	nm0007102	actor		"[""Sadhana Sharma Chaturvedi""]"
tt0216817	5	nm0054744	director		
tt0216817	9	nm1601855	composer		
tt0216851	10	nm0278980	cinematographer		
tt0216851	1	nm0286836	actor		"[""Lukas""]"
tt0216851	2	nm0249334	actor		"[""Simon""]"
tt0216851	3	nm0002907	actor		"[""Anders""]"
tt0216851	4	nm0520690	actor		"[""John""]"
tt0216851	5	nm0512501	director		
tt0216890	1	nm0000901	actor		"[""Edouard""]"
tt0216890	2	nm0231319	actor		"[""Margot""]"
tt0216890	3	nm0099084	actor		"[""Jeff Benard""]"
tt0216890	5	nm0003606	director		
tt0216890	7	nm0006035	composer		
tt0216890	8	nm0732199	cinematographer		
tt0216890	9	nm0487030	editor		
tt0216986	10	nm0863902	editor		
tt0216986	1	nm0015527	actor		"[""Rahim""]"
tt0216986	2	nm0839017	actor		"[""Mehdi""]"
tt0216986	3	nm0191786	actor		"[""Filiz""]"
tt0216986	4	nm0252747	actor		"[""Adem""]"
tt0216986	5	nm0149134	director		
tt0216986	6	nm0865729	writer		
tt0216986	8	nm0015574	composer		
tt0217505	10	nm0005544	producer	producer	
tt0217505	1	nm0000138	actor		"[""Amsterdam Vallon""]"
tt0217505	2	nm0000139	actor		"[""Jenny Everdeane""]"
tt0217505	3	nm0000358	actor		"[""Bill 'The Butcher' Cutting""]"
tt0217505	4	nm0000980	actor		"[""Boss Tweed""]"
tt0217505	5	nm0000217	director		
tt0217505	6	nm0168379	writer	story	
tt0217505	7	nm0001873	writer	screenplay	
tt0217505	8	nm0518836	writer	screenplay	
tt0217505	9	nm0342090	producer	producer	
tt0217654	1	nm0001002	actor		"[""Ethan Carter""]"
tt0217654	2	nm0000884	actor		"[""Julie Sanders""]"
tt0217654	3	nm0002078	actor		"[""William Fain""]"
tt0217654	4	nm0005078	actor		"[""George Armstrong Montgomery""]"
tt0217654	5	nm0691061	director		
tt0217654	6	nm0490370	writer	written by	
tt0217654	7	nm0676248	writer	written by	
tt0217654	9	nm0004519	composer		
tt0217756	1	nm0000274	actor		"[""Gordie Boggs""]"
tt0217756	2	nm0001624	actor		"[""Jimmy King""]"
tt0217756	3	nm0004790	actor		"[""Sean Dawkins""]"
tt0217756	4	nm0004966	actor		"[""Goldberg""]"
tt0217756	5	nm0005367	director		
tt0217756	6	nm0109359	writer	written by	
tt0217756	7	nm0628352	producer	producer	
tt0217756	9	nm0003392	composer		
tt0217758	1	nm0001075	actor		"[""Dennis Burke""]"
tt0217758	2	nm0000176	actor		"[""Lydia Davis""]"
tt0217758	3	nm0000103	actor		"[""Gretchen Van Buren""]"
tt0217758	4	nm0005315	actor		"[""Thurston Clarque""]"
tt0217758	5	nm0061376	director		
tt0217869	10	nm0862664	editor		
tt0217869	1	nm0000246	actor		"[""David Dunn""]"
tt0217869	2	nm0000168	actor		"[""Elijah Price""]"
tt0217869	3	nm0000705	actor		"[""Audrey Dunn""]"
tt0217869	4	nm0004829	actor		"[""Joseph Dunn""]"
tt0217869	5	nm0796117	director		
tt0217869	6	nm0578814	producer	producer	
tt0217869	8	nm0006133	composer		
tt0217869	9	nm0785381	cinematographer	director of photography	
tt0218000	1	nm0514638	actor		"[""Edith Jessie Thompson""]"
tt0218000	2	nm0602941	actor		"[""Percy Thompson""]"
tt0218000	3	nm0344435	actor		"[""Frederick Edward Francis Bywaters""]"
tt0218000	4	nm0001767	actor		"[""Ethel Graydon""]"
tt0218000	5	nm0328922	director		
tt0218043	1	nm0298750	self		"[""Self""]"
tt0218043	2	nm0284201	self		"[""Self""]"
tt0218043	3	nm0731195	self		"[""Self""]"
tt0218043	4	nm0087904	self		"[""Self - Narrator""]"
tt0218043	6	nm0004976	producer	producer	
tt0218043	7	nm0000165	producer	producer	
tt0218141	10	nm0339856	editor		
tt0218141	1	nm0000379	actor		"[""Silly""]"
tt0218141	2	nm0001655	actor		"[""Celia""]"
tt0218141	3	nm0107175	actor		"[""Claire""]"
tt0218141	4	nm0285913	actor		"[""James""]"
tt0218141	9	nm0249661	cinematographer		
tt0218182	10	nm0001877	composer		
tt0218182	1	nm0568559	actor		"[""Colm""]"
tt0218182	2	nm0639928	actor		"[""George""]"
tt0218182	3	nm0295484	actor		"[""Bronagh""]"
tt0218182	4	nm0572965	actor		"[""Gerty""]"
tt0218182	5	nm0001469	director		
tt0218182	6	nm0226544	producer	producer	
tt0218182	7	nm0425741	producer	producer	
tt0218182	9	nm0918463	producer	producer	
tt0218359	3	nm0111649	composer		
tt0218561	10	nm0124832	cinematographer		
tt0218561	1	nm0058983	actor		"[""Jay""]"
tt0218561	2	nm0079846	actor		"[""Tommy""]"
tt0218561	4	nm0139936	actor		"[""Melissa""]"
tt0218561	9	nm0543779	composer		
tt0218616	1	nm0185819	actor		"[""Ray""]"
tt0218616	2	nm0607375	actor		"[""Pete""]"
tt0218616	3	nm0531808	actor		"[""Laura""]"
tt0218616	4	nm0334150	actor		"[""Mandy""]"
tt0218616	8	nm0427827	producer	producer	
tt0218616	9	nm0426514	composer		
tt0218817	10	nm0204485	composer		
tt0218817	1	nm0000202	actor		"[""Milo Hoffman""]"
tt0218817	2	nm0000209	actor		"[""Gary Winston""]"
tt0218817	3	nm0000337	actor		"[""Lisa Calighan""]"
tt0218817	4	nm0001231	actor		"[""Alice Poulson""]"
tt0218817	5	nm0398185	director		
tt0218817	8	nm0630090	producer	producer	
tt0218839	1	nm0929609	actor		"[""Buck Laughlin""]"
tt0218839	2	nm0506405	actor		"[""Gerry Fleck""]"
tt0218839	3	nm0001573	actor		"[""Cookie Fleck""]"
tt0218839	4	nm0177639	actor		"[""Sherri Ann Cabot""]"
tt0218839	5	nm0001302	director		
tt0218864	10	nm0775262	cinematographer		
tt0218864	1	nm0005278	actor		"[""David Collins""]"
tt0218864	2	nm0004740	actor		"[""Jonesy""]"
tt0218864	3	nm0933098	actor		"[""Sarah""]"
tt0218864	4	nm0005351	actor		"[""Mike Hanson""]"
tt0218864	5	nm0065608	director		
tt0218864	9	nm0343320	composer		
tt0218922	10	nm0005966	composer		
tt0218922	1	nm0000104	actor		"[""Luis Antonio Vargas""]"
tt0218922	2	nm0001401	actor		"[""Julia Russell"",""Bonny Castle""]"
tt0218922	3	nm0005048	actor		"[""Billy"",""Walter Downs"",""Mephisto""]"
tt0218922	4	nm0860233	actor		"[""Alan Jordan""]"
tt0218922	5	nm0188165	director		
tt0218922	7	nm0224145	producer	producer	
tt0218922	8	nm0347443	producer	producer	
tt0218937	3	nm0732033	actor		"[""Michael Andrews""]"
tt0218937	8	nm0000175	writer	"short story ""The Monkey"""	
tt0218966	1	nm0001255	actor		"[""Harry Raymond""]"
tt0218966	2	nm0549087	actor		"[""Marianne Raymond""]"
tt0218966	3	nm0001089	actor		"[""Danny Jackman""]"
tt0218966	4	nm0920564	actor		"[""Michael Riordan""]"
tt0218966	6	nm0277581	writer	"play ""The Stillborn Lover"""	
tt0218967	10	nm0724843	producer	producer	
tt0218967	1	nm0000115	actor		"[""Jack Campbell""]"
tt0218967	2	nm0000495	actor		"[""Kate Reynolds""]"
tt0218967	3	nm0000332	actor		"[""Cash""]"
tt0218967	4	nm0005315	actor		"[""Arnie""]"
tt0218967	5	nm0711840	director		
tt0219175	1	nm0250368	actor		"[""Mitch Cobb""]"
tt0219175	3	nm0952875	actor		"[""Sam""]"
tt0219175	4	nm0001598	actor		"[""Ambassador Mills""]"
tt0219175	5	nm0791672	director		
tt0219175	8	nm0192608	producer	producer	
tt0219175	9	nm0448843	composer		
tt0219272	3	nm0185169	actor		"[""Deputy""]"
tt0219272	8	nm0315974	composer		
tt0219272	9	nm0005617	cinematographer	director of photography	
tt0219400	10	nm0948267	producer	producer	
tt0219400	1	nm0000671	actor		"[""Lonnie Earl Dodd""]"
tt0219400	2	nm0000234	actor		"[""Candy Kirkendall""]"
tt0219400	3	nm0000664	actor		"[""Roy Kirkendall""]"
tt0219400	4	nm0001670	actor		"[""Darlene Dodd""]"
tt0219400	5	nm0103655	director		
tt0219400	6	nm0109785	writer	written by	
tt0219636	10	nm0477045	composer		
tt0219636	1	nm0036651	actor		"[""Robber""]"
tt0219636	2	nm0043041	actor		"[""Mr. Warner""]"
tt0219636	3	nm0074410	actor		"[""Writer One""]"
tt0219636	5	nm0090066	director		
tt0219636	6	nm0134253	producer	producer	
tt0219653	10	nm0222203	editor		
tt0219653	1	nm0124930	actor		"[""Dracula""]"
tt0219653	2	nm0905311	actor		"[""Mary Heller-Van Helsing""]"
tt0219653	3	nm0001538	actor		"[""Simon Sheppard""]"
tt0219653	4	nm0001626	actor		"[""Abraham Van Helsing""]"
tt0219653	8	nm0001937	composer		
tt0219653	9	nm0666702	cinematographer	director of photography	
tt0219699	1	nm0000949	actor		"[""Annie Wilson""]"
tt0219699	2	nm0005017	actor		"[""Jessica King""]"
tt0219699	3	nm0000206	actor		"[""Donnie Barksdale""]"
tt0219699	4	nm0000610	actor		"[""Buddy Cole""]"
tt0219699	5	nm0000600	director		
tt0219699	6	nm0000671	writer	written by	
tt0219699	8	nm0413208	producer	producer	
tt0219822	10	nm0006251	composer		
tt0219822	1	nm0000209	actor		"[""Dr. Nathan Bronfman""]"
tt0219822	2	nm0000099	actor		"[""Lila Jute""]"
tt0219822	3	nm0406975	actor		"[""Puff""]"
tt0219822	4	nm0535850	actor		"[""Police Detective""]"
tt0219822	5	nm0327273	director		
tt0219822	6	nm0442109	writer	written by	
tt0219822	8	nm0394046	producer	producer	
tt0219822	9	nm0005069	producer	producer	
tt0219854	1	nm0000246	actor		"[""Russ Duritz""]"
tt0219854	2	nm0107748	actor		"[""Rusty Duritz""]"
tt0219854	3	nm0607865	actor		"[""Amy""]"
tt0219854	4	nm0005499	actor		"[""Janet""]"
tt0219854	5	nm0005509	director		
tt0219854	6	nm0920108	writer	written by	
tt0219854	9	nm0003299	composer		
tt0219952	10	nm0006070	composer		
tt0219952	1	nm0000237	actor		"[""Russ Richards""]"
tt0219952	2	nm0001435	actor		"[""Crystal""]"
tt0219952	3	nm0000619	actor		"[""Gig""]"
tt0219952	4	nm0642145	actor		"[""Dick Simmons""]"
tt0219952	5	nm0001188	director		
tt0219952	7	nm0199733	producer	producer	
tt0219952	8	nm0006790	producer	producer	
tt0219952	9	nm0493662	producer	producer	
tt0219965	1	nm0000246	actor		"[""Joe Blake""]"
tt0219965	2	nm0000671	actor		"[""Terry Collins""]"
tt0219965	3	nm0000949	actor		"[""Kate Wheeler""]"
tt0219965	4	nm0004949	actor		"[""Harvey Pollard""]"
tt0219965	5	nm0001469	director		
tt0219965	7	nm0002170	producer	producer	
tt0220095	10	nm0061045	composer		
tt0220095	1	nm0532924	actor		"[""DJ""]"
tt0220095	2	nm0196117	actor		"[""Lonzo""]"
tt0220095	3	nm0001084	actor		"[""Slink""]"
tt0220095	4	nm0563810	actor		"[""Lil' Ant""]"
tt0220099	10	nm0005679	cinematographer	director of photography: Simex Digital Studios	
tt0220099	1	nm0191906	actor		"[""Tigger"",""Winnie the Pooh""]"
tt0220099	2	nm0394251	actor		"[""Roo""]"
tt0220099	3	nm0763052	actor		"[""Rabbit""]"
tt0220099	4	nm0275835	actor		"[""Piglet""]"
tt0220099	5	nm0266255	director		
tt0220099	6	nm0349966	writer	story	
tt0220099	9	nm0004581	composer		
tt0220100	1	nm0000675	actor		"[""Lauren Hathaway""]"
tt0220100	2	nm0001745	actor		"[""Alex Green""]"
tt0220100	3	nm0000161	actor		"[""Rose""]"
tt0220100	4	nm0075359	actor		"[""Evan Wantz""]"
tt0220100	5	nm0001214	director		
tt0220100	7	nm0547579	composer		
tt0220399	1	nm0001457	actor		"[""Peter Barnes""]"
tt0220399	2	nm0005520	actor		"[""Mindy Deal""]"
tt0220399	3	nm0004993	actor		"[""Spanks Voley""]"
tt0220399	4	nm0524197	actor		"[""Tom White""]"
tt0220506	1	nm0000130	actor		"[""Laurie Strode""]"
tt0220506	2	nm0005354	actor		"[""Freddie Harris""]"
tt0220506	3	nm0520562	actor		"[""Michael Myers""]"
tt0220506	4	nm0435323	actor		"[""Sara Moyer""]"
tt0220506	5	nm0742819	director		
tt0220506	6	nm0384185	writer	characters	
tt0220506	7	nm0000118	writer	characters	
tt0220506	8	nm0104487	writer	story	
tt0220506	9	nm0393517	writer	screenplay	
tt0220757	1	nm0048075	actor		"[""Inspector Samar Pratap Singh""]"
tt0220757	2	nm0849199	actor		"[""Manjari Singh""]"
tt0220757	3	nm0793851	actor		"[""Bacchu 'Bhaiyyaji' Yadav""]"
